review_id,age,age_group,brand,model,price_usd,price_category,rating,sentiment,review_text,country,language,source,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes
1654,36,30-39,Samsung,Galaxy Z Flip,1096.94,Flagship,4,Positive,Display is crisp and vibrant — perfect for gaming. Absolutely worth it!,Brazil,Portuguese,BestBuy,0,5,4,3,2,3,5
19056,23,18-29,Apple,iPhone 13,1389.82,Flagship,2,Negative,Battery drains too fast even on standby. Not up to the mark.,UK,English,Amazon,0,1,1,3,2,1,3
39572,37,30-39,Xiaomi,Redmi Note 13,564.87,Mid-Range,2,Neutral,"Phone is fine, not the best in this range. Fine but could be better.",Germany,German,AliExpress,1,1,1,1,2,3,0
7118,31,30-39,Motorola,Edge 50,645.82,Premium,3,Neutral,Sound quality is okay but not very loud. Okay for casual use.,Canada,English,AliExpress,1,4,4,2,2,2,1
1244,56,50-59,Apple,iPhone SE,1268.08,Flagship,1,Negative,Battery drains too fast even on standby. Very disappointed.,Brazil,Portuguese,AliExpress,1,1,1,1,1,1,2
17205,29,18-29,Xiaomi,Poco X6,540.22,Mid-Range,2,Positive,"Face unlock is instant, super smooth. Loving it so far!",UK,English,AliExpress,1,1,2,1,1,2,3
7680,35,30-39,Samsung,Galaxy A55,1092.81,Flagship,4,Positive,Worth every penny. Highly recommended! Absolutely worth it!,Australia,English,eBay,1,2,3,2,5,5,7
45391,29,18-29,OnePlus,OnePlus Nord 3,799.58,Premium,3,Positive,"Face unlock is instant, super smooth. No regrets buying this one.",USA,English,Amazon,0,3,3,3,2,2,5
5032,22,18-29,Realme,Realme Narzo 70,240.29,Budget,2,Neutral,"Design is okay, a bit bulky though. Fine but could be better.",Brazil,Portuguese,BestBuy,0,2,2,3,3,1,0
47604,33,30-39,Motorola,Razr 40,735.38,Premium,3,Neutral,Software updates are delayed sometimes. Fine but could be better.,UAE,English,AliExpress,1,2,1,2,3,2,0
18619,30,30-39,Realme,Realme 12 Pro,196.25,Budget,3,Neutral,Neutral feelings — neither great nor bad. Okay for casual use.,Germany,German,Flipkart,1,3,2,3,3,4,3
19741,18,18-29,Motorola,Moto G Power,310.04,Mid-Range,4,Neutral,Software updates are delayed sometimes. Okay for casual use.,USA,English,AliExpress,1,3,3,2,3,4,1
41188,36,30-39,OnePlus,OnePlus 12,674.11,Premium,5,Positive,"Face unlock is instant, super smooth. Absolutely worth it!",Germany,German,BestBuy,1,4,5,5,5,4,2
41206,22,18-29,Samsung,Galaxy Note 20,1247.25,Flagship,4,Positive,Design feels premium and stylish. Loving it so far!,Australia,English,BestBuy,1,3,4,1,3,5,9
14183,20,18-29,Google,Pixel 8,1000.08,Flagship,4,Positive,Build quality feels solid and durable. Best purchase of the year!,USA,English,Flipkart,1,3,4,3,4,3,4
10478,36,30-39,Apple,iPhone SE,1169.04,Flagship,1,Negative,Camera quality is very poor indoors. Returning this soon.,USA,English,Amazon,0,1,1,2,1,3,3
47559,18,18-29,Realme,Realme 12 Pro,248.8,Budget,3,Neutral,Not bad for daily use but could be optimized. Okay for casual use.,USA,English,AliExpress,1,4,2,3,2,2,2
42638,29,18-29,Google,Pixel 7a,932.95,Premium,1,Negative,Not worth the money spent. Not up to the mark.,Germany,German,Flipkart,1,2,1,1,1,1,2
43054,51,50-59,Realme,Realme 12 Pro,321.17,Mid-Range,2,Negative,Phone lags often after a few apps. Wouldn’t recommend.,India,Hindi,Flipkart,1,3,1,1,1,1,2
14632,18,18-29,Motorola,Edge 50,280.46,Budget,5,Positive,Smooth performance even after months of use. No regrets buying this one.,UK,English,eBay,1,5,4,5,5,5,7
17731,18,18-29,Apple,iPhone 14,1351.47,Flagship,2,Negative,Camera quality is very poor indoors. Wouldn’t recommend.,Canada,English,eBay,1,1,1,1,1,2,1
9288,20,18-29,Xiaomi,Redmi Note 13,413.6,Mid-Range,2,Negative,Speaker quality is bad and muffled. Wouldn’t recommend.,Germany,German,BestBuy,1,1,2,1,1,1,1
22112,29,18-29,Apple,iPhone 15 Pro,1100.51,Flagship,4,Positive,Absolutely love this phone! The camera is next level. Best purchase of the year!,USA,English,Flipkart,1,5,4,3,4,3,6
29255,30,30-39,Xiaomi,Mi 13 Pro,595.89,Mid-Range,4,Positive,Worth every penny. Highly recommended! No regrets buying this one.,Australia,English,AliExpress,1,4,3,5,5,5,4
39006,40,40-49,Samsung,Galaxy A55,1118.03,Flagship,2,Neutral,Battery life could be slightly better. Okay for casual use.,UK,English,eBay,1,1,1,1,2,3,1
41071,49,40-49,Realme,Realme Narzo 70,486.78,Mid-Range,4,Positive,Loving the clean UI and fast updates. Loving it so far!,Canada,English,Amazon,1,4,3,3,5,3,8
27071,59,50-59,OnePlus,OnePlus 11R,672.27,Premium,3,Neutral,"Phone is fine, not the best in this range. Fine but could be better.",USA,English,AliExpress,1,3,3,3,3,4,0
29003,28,18-29,Motorola,Moto G Power,357.07,Mid-Range,4,Positive,Smooth performance even after months of use. No regrets buying this one.,Australia,English,BestBuy,1,4,2,5,3,2,5
11332,37,30-39,OnePlus,OnePlus 11R,467.77,Mid-Range,3,Positive,Build quality feels solid and durable. Loving it so far!,UK,English,eBay,1,3,2,2,3,2,4
26132,35,30-39,Google,Pixel 8,852.08,Premium,3,Neutral,Not bad for daily use but could be optimized. Okay for casual use.,Canada,English,BestBuy,1,4,4,1,4,3,5
42333,29,18-29,Apple,iPhone 14,1403.78,Flagship,4,Positive,Design feels premium and stylish. Best purchase of the year!,Germany,German,AliExpress,1,4,3,2,3,4,6
37060,18,18-29,Apple,iPhone 15 Pro,1433.65,Flagship,5,Positive,Battery easily lasts a day with heavy use. Best purchase of the year!,Brazil,Portuguese,AliExpress,0,5,5,4,5,4,8
8900,22,18-29,Realme,Realme 12 Pro,462.16,Mid-Range,4,Positive,Design feels premium and stylish. Loving it so far!,Brazil,Portuguese,Amazon,0,4,2,2,4,3,8
15500,25,18-29,OnePlus,OnePlus 11R,860.0,Premium,1,Negative,Phone lags often after a few apps. Returning this soon.,Australia,English,AliExpress,1,1,1,1,1,1,4
39660,30,30-39,Realme,Realme Narzo 70,556.56,Mid-Range,4,Negative,Speaker quality is bad and muffled. Very disappointed.,India,Hindi,eBay,1,3,3,3,2,4,1
22723,34,30-39,Google,Pixel 8,841.09,Premium,2,Negative,Not worth the money spent. Wouldn’t recommend.,UK,English,AliExpress,1,2,2,1,1,1,1
32527,34,30-39,Xiaomi,Poco X6,489.3,Mid-Range,4,Positive,Absolutely love this phone! The camera is next level. Best purchase of the year!,UK,English,eBay,0,4,2,4,3,4,5
34753,25,18-29,OnePlus,OnePlus Nord 3,785.91,Premium,3,Positive,Loving the clean UI and fast updates. Loving it so far!,UK,English,Amazon,1,2,2,3,2,2,5
7386,38,30-39,Xiaomi,Mi 13 Pro,654.11,Premium,2,Negative,Speaker quality is bad and muffled. Returning this soon.,Australia,English,Flipkart,0,1,2,2,2,1,2
7957,18,18-29,Apple,iPhone SE,920.26,Premium,2,Neutral,Sound quality is okay but not very loud. Okay for casual use.,Canada,English,AliExpress,1,2,1,3,1,1,1
38104,23,18-29,Realme,Realme 12 Pro,293.48,Budget,2,Negative,Battery drains too fast even on standby. Not up to the mark.,UK,English,Amazon,1,2,3,2,1,2,1
42616,48,40-49,Apple,iPhone SE,978.14,Premium,5,Positive,Worth every penny. Highly recommended! Absolutely worth it!,UAE,English,Amazon,1,5,5,5,5,4,5
30052,18,18-29,Apple,iPhone 13,1374.01,Flagship,3,Negative,Overheats quickly while gaming. Not up to the mark.,Canada,English,AliExpress,0,2,3,3,2,4,1
8207,35,30-39,Samsung,Galaxy S24,997.41,Premium,2,Negative,Camera quality is very poor indoors. Wouldn’t recommend.,Brazil,Portuguese,BestBuy,1,1,1,2,1,2,1
3569,46,40-49,Xiaomi,Mi 13 Pro,518.63,Mid-Range,4,Positive,Smooth performance even after months of use. No regrets buying this one.,USA,English,Amazon,1,3,2,3,3,3,5
12734,48,40-49,Xiaomi,Poco X6,326.67,Mid-Range,2,Neutral,Sound quality is okay but not very loud. Okay for casual use.,UK,English,AliExpress,1,3,2,2,2,1,1
16086,29,18-29,Xiaomi,Mi 13 Pro,366.81,Mid-Range,4,Positive,Design feels premium and stylish. Absolutely worth it!,UK,English,BestBuy,1,3,4,2,4,2,8
16343,19,18-29,Google,Pixel 7a,566.12,Mid-Range,5,Positive,Loving the clean UI and fast updates. No regrets buying this one.,Brazil,Portuguese,Amazon,1,4,4,2,4,3,5
46795,43,40-49,Apple,iPhone 14,1084.47,Flagship,4,Positive,Display is crisp and vibrant — perfect for gaming. Best purchase of the year!,UAE,English,Flipkart,1,4,3,3,3,2,8
33231,36,30-39,OnePlus,OnePlus 12,354.77,Mid-Range,3,Positive,Build quality feels solid and durable. No regrets buying this one.,Canada,English,Flipkart,1,2,3,3,1,2,6
42523,32,30-39,Realme,Realme 12 Pro,302.75,Mid-Range,2,Neutral,"Phone is fine, not the best in this range. Average experience overall.",UAE,English,eBay,1,2,2,1,1,2,1
37926,29,18-29,Realme,Realme 12 Pro,542.02,Mid-Range,1,Negative,Not worth the money spent. Wouldn’t recommend.,UAE,English,BestBuy,0,1,1,2,1,1,3
11498,18,18-29,Motorola,Moto G Power,429.97,Mid-Range,3,Positive,Loving the clean UI and fast updates. No regrets buying this one.,USA,English,Flipkart,1,4,1,3,3,2,7
41508,24,18-29,Motorola,Edge 50,371.97,Mid-Range,4,Positive,Loving the clean UI and fast updates. Absolutely worth it!,Germany,German,eBay,0,4,2,3,3,4,4
7948,33,30-39,Apple,iPhone 13,1290.81,Flagship,5,Positive,Absolutely love this phone! The camera is next level. Loving it so far!,UK,English,AliExpress,1,5,5,4,3,5,4
16178,22,18-29,Apple,iPhone 13,1246.47,Flagship,2,Negative,Display started flickering after a month. Wouldn’t recommend.,Canada,English,BestBuy,1,2,1,2,2,1,3
25942,21,18-29,Motorola,Edge 50,366.14,Mid-Range,4,Positive,Build quality feels solid and durable. No regrets buying this one.,Germany,German,Amazon,1,3,4,3,3,2,5
45065,22,18-29,OnePlus,OnePlus 12,815.75,Premium,3,Positive,Worth every penny. Highly recommended! Absolutely worth it!,Australia,English,AliExpress,1,3,3,2,2,4,11
43354,28,18-29,Xiaomi,Poco X6,482.45,Mid-Range,4,Neutral,Not bad for daily use but could be optimized. Okay for casual use.,Germany,German,Flipkart,1,3,3,5,3,2,0
48196,26,18-29,Google,Pixel 6,702.16,Premium,3,Neutral,Software updates are delayed sometimes. Average experience overall.,USA,English,BestBuy,1,4,2,1,3,3,1
17053,25,18-29,Realme,Realme 12 Pro,259.57,Budget,2,Neutral,Battery life could be slightly better. Fine but could be better.,Germany,German,Amazon,1,1,2,2,3,2,2
5226,28,18-29,Google,Pixel 8,864.52,Premium,3,Positive,Smooth performance even after months of use. Loving it so far!,UAE,English,Flipkart,1,3,3,1,4,1,6
1545,18,18-29,Google,Pixel 7a,939.47,Premium,4,Positive,"Face unlock is instant, super smooth. Absolutely worth it!",Canada,English,Amazon,1,5,4,5,5,3,4
14732,21,18-29,Realme,Realme Narzo 70,574.53,Mid-Range,3,Neutral,Software updates are delayed sometimes. Fine but could be better.,UAE,English,Flipkart,1,3,2,5,3,2,3
14085,18,18-29,OnePlus,OnePlus 11R,810.74,Premium,1,Negative,Battery drains too fast even on standby. Wouldn’t recommend.,UAE,English,Flipkart,1,1,1,1,1,1,1
44503,18,18-29,Xiaomi,Redmi Note 13,400.22,Mid-Range,2,Neutral,"Design is okay, a bit bulky though. Fine but could be better.",UK,English,Flipkart,1,2,3,1,2,1,2
40348,27,18-29,Xiaomi,Poco X6,371.45,Mid-Range,3,Neutral,"Design is okay, a bit bulky though. Average experience overall.",UK,English,Flipkart,1,2,2,4,3,1,4
1396,40,40-49,Apple,iPhone 14,723.35,Premium,3,Neutral,Neutral feelings — neither great nor bad. Average experience overall.,Australia,English,eBay,0,2,3,4,3,2,5
25194,30,30-39,Realme,Realme 12 Pro,234.94,Budget,4,Positive,Battery easily lasts a day with heavy use. Absolutely worth it!,UK,English,BestBuy,1,4,4,5,2,4,5
21767,41,40-49,OnePlus,OnePlus 11R,818.8,Premium,1,Negative,"Phone hangs often, regret buying it. Very disappointed.",India,Hindi,Flipkart,1,2,1,2,1,1,2
32758,53,50-59,Realme,Realme 12 Pro,388.95,Mid-Range,4,Positive,Display is crisp and vibrant — perfect for gaming. Absolutely worth it!,India,Hindi,AliExpress,1,4,4,4,4,5,5
4645,38,30-39,Apple,iPhone 15 Pro,1005.21,Flagship,1,Negative,Phone lags often after a few apps. Returning this soon.,UAE,English,BestBuy,0,1,1,1,1,1,3
40077,25,18-29,Apple,iPhone SE,883.98,Premium,5,Positive,Fast charging is a lifesaver. No regrets buying this one.,Brazil,Portuguese,Flipkart,1,5,5,4,5,4,6
46143,18,18-29,OnePlus,OnePlus Nord 3,613.26,Premium,1,Negative,Camera quality is very poor indoors. Returning this soon.,Brazil,Portuguese,BestBuy,0,1,1,1,1,1,0
26562,40,40-49,Apple,iPhone 15 Pro,1033.27,Flagship,5,Positive,Smooth performance even after months of use. Absolutely worth it!,Germany,German,eBay,1,5,4,5,2,5,5
26102,24,18-29,Samsung,Galaxy S24,719.48,Premium,2,Negative,Charging is very slow compared to other brands. Returning this soon.,USA,English,Flipkart,1,3,2,1,1,2,3
10657,20,18-29,OnePlus,OnePlus 12,556.71,Mid-Range,3,Neutral,Sound quality is okay but not very loud. Average experience overall.,Australia,English,Amazon,1,3,3,3,2,2,1
13279,23,18-29,OnePlus,OnePlus 11R,379.38,Mid-Range,5,Positive,Fast charging is a lifesaver. No regrets buying this one.,Germany,German,Amazon,0,5,5,3,4,4,7
14527,20,18-29,Google,Pixel 6,741.47,Premium,5,Positive,Absolutely love this phone! The camera is next level. Loving it so far!,India,Hindi,BestBuy,0,4,3,4,5,4,3
31962,31,30-39,Realme,Realme Narzo 70,473.09,Mid-Range,5,Positive,Design feels premium and stylish. Best purchase of the year!,India,Hindi,Flipkart,1,4,4,5,3,4,2
47689,31,30-39,OnePlus,OnePlus Nord 3,866.12,Premium,4,Positive,Display is crisp and vibrant — perfect for gaming. Best purchase of the year!,UK,English,AliExpress,1,2,3,5,3,3,5
31194,30,30-39,Apple,iPhone 13,1411.53,Flagship,3,Positive,Loving the clean UI and fast updates. No regrets buying this one.,Canada,English,BestBuy,0,3,2,2,2,4,8
11027,21,18-29,Samsung,Galaxy Note 20,1363.96,Flagship,2,Negative,Charging is very slow compared to other brands. Not up to the mark.,India,Hindi,AliExpress,1,1,1,1,3,1,2
8764,35,30-39,Motorola,Edge 50,427.77,Mid-Range,1,Negative,Speaker quality is bad and muffled. Very disappointed.,UK,English,BestBuy,1,1,1,1,1,1,5
22239,23,18-29,Apple,iPhone 14,1218.1,Flagship,1,Negative,Camera quality is very poor indoors. Not up to the mark.,India,Hindi,AliExpress,1,1,1,1,1,1,2
11213,33,30-39,Google,Pixel 6,769.32,Premium,1,Negative,Battery drains too fast even on standby. Returning this soon.,USA,English,eBay,0,1,1,2,2,2,4
3508,52,50-59,Google,Pixel 7a,977.66,Premium,3,Neutral,"Overall decent, but expected a bit more for the price. Average experience overall.",UAE,English,Flipkart,1,3,3,4,2,1,3
27090,32,30-39,Apple,iPhone 15 Pro,1393.2,Flagship,4,Positive,Battery easily lasts a day with heavy use. No regrets buying this one.,Germany,German,Amazon,0,3,3,4,4,2,5
9041,30,30-39,Google,Pixel 6,907.33,Premium,2,Positive,Design feels premium and stylish. Loving it so far!,UAE,English,eBay,1,1,1,1,1,1,6
34800,44,40-49,Xiaomi,Mi 13 Pro,380.99,Mid-Range,4,Neutral,"Does what it’s supposed to, nothing special. Average experience overall.",UAE,English,Flipkart,0,2,3,2,4,3,4
24781,23,18-29,Google,Pixel 6,713.38,Premium,3,Positive,Display is crisp and vibrant — perfect for gaming. No regrets buying this one.,Germany,German,AliExpress,1,3,2,4,1,1,4
19899,24,18-29,OnePlus,OnePlus 12,917.42,Premium,5,Positive,Smooth performance even after months of use. Absolutely worth it!,USA,English,Amazon,1,5,4,5,5,5,6
29448,29,18-29,Samsung,Galaxy S24,444.6,Mid-Range,2,Negative,Customer service was disappointing. Not up to the mark.,UAE,English,BestBuy,1,1,3,3,2,1,0
16881,35,30-39,Google,Pixel 6,677.12,Premium,1,Negative,Customer service was disappointing. Not up to the mark.,Germany,German,Flipkart,1,1,1,1,1,2,0
29497,32,30-39,Xiaomi,Poco X6,385.51,Mid-Range,1,Negative,Overheats quickly while gaming. Very disappointed.,UK,English,Amazon,1,1,1,1,1,1,1
37586,22,18-29,Google,Pixel 6,996.45,Premium,4,Positive,Design feels premium and stylish. Loving it so far!,Canada,English,Amazon,0,1,2,2,4,2,3
13042,46,40-49,Google,Pixel 8,715.28,Premium,4,Positive,Battery easily lasts a day with heavy use. No regrets buying this one.,UK,English,AliExpress,1,4,4,4,5,4,6
38581,18,18-29,Apple,iPhone 13,1468.09,Flagship,2,Neutral,Neutral feelings — neither great nor bad. Okay for casual use.,Canada,English,BestBuy,0,1,1,1,2,2,3
5324,18,18-29,OnePlus,OnePlus 12,830.86,Premium,3,Positive,Worth every penny. Highly recommended! Loving it so far!,Brazil,Portuguese,eBay,1,3,3,2,2,3,6
4010,32,30-39,Realme,Realme 12 Pro,520.41,Mid-Range,5,Positive,"Face unlock is instant, super smooth. Absolutely worth it!",Australia,English,Amazon,1,5,3,3,4,5,4
37350,31,30-39,Apple,iPhone 13,1255.84,Flagship,4,Positive,Smooth performance even after months of use. Loving it so far!,India,Hindi,Flipkart,1,3,4,5,4,3,9
27062,51,50-59,Motorola,Edge 50,260.36,Budget,4,Positive,Design feels premium and stylish. Loving it so far!,Brazil,Portuguese,eBay,1,3,3,4,1,5,2
24634,23,18-29,Google,Pixel 8,574.42,Mid-Range,2,Neutral,"Design is okay, a bit bulky though. Okay for casual use.",Germany,German,BestBuy,1,1,3,1,2,1,3
12351,18,18-29,Realme,Realme 12 Pro,304.13,Mid-Range,3,Positive,Smooth performance even after months of use. Loving it so far!,Brazil,Portuguese,eBay,1,2,2,2,4,1,6
4544,24,18-29,Realme,Realme Narzo 70,343.55,Mid-Range,4,Positive,Display is crisp and vibrant — perfect for gaming. Best purchase of the year!,Australia,English,Amazon,1,3,2,5,4,3,0
21242,27,18-29,Samsung,Galaxy A55,648.85,Premium,5,Positive,"Face unlock is instant, super smooth. Absolutely worth it!",UAE,English,Amazon,1,5,5,4,4,5,3
38389,39,30-39,Apple,iPhone 14,735.62,Premium,1,Negative,Speaker quality is bad and muffled. Not up to the mark.,Australia,English,eBay,1,1,1,1,2,1,1
5596,28,18-29,Google,Pixel 7a,649.66,Premium,4,Positive,Battery easily lasts a day with heavy use. No regrets buying this one.,Canada,English,AliExpress,1,4,5,3,4,2,3
32947,26,18-29,Realme,Realme 12 Pro,234.08,Budget,2,Neutral,Battery life could be slightly better. Okay for casual use.,USA,English,AliExpress,1,2,1,1,2,1,0
24002,22,18-29,Samsung,Galaxy Note 20,561.57,Mid-Range,2,Negative,Phone lags often after a few apps. Very disappointed.,Germany,German,AliExpress,1,1,1,1,1,2,1
41424,18,18-29,Xiaomi,Redmi Note 13,657.47,Premium,4,Positive,Design feels premium and stylish. Loving it so far!,Brazil,Portuguese,eBay,1,2,3,2,3,3,2
36830,20,18-29,Motorola,Moto G Power,353.62,Mid-Range,3,Neutral,Battery life could be slightly better. Fine but could be better.,Australia,English,AliExpress,1,2,3,3,1,3,1
11891,33,30-39,Apple,iPhone 13,889.5,Premium,4,Positive,Absolutely love this phone! The camera is next level. No regrets buying this one.,Canada,English,AliExpress,1,5,4,2,4,4,9
41766,21,18-29,Google,Pixel 6,555.56,Mid-Range,2,Neutral,Neutral feelings — neither great nor bad. Fine but could be better.,India,Hindi,Flipkart,1,1,2,2,1,2,2
7450,36,30-39,OnePlus,OnePlus 12,904.28,Premium,1,Negative,Camera quality is very poor indoors. Returning this soon.,Australia,English,BestBuy,1,1,1,1,1,1,1
20207,36,30-39,Apple,iPhone 15 Pro,1127.31,Flagship,5,Positive,Loving the clean UI and fast updates. Absolutely worth it!,Canada,English,Flipkart,1,5,3,4,4,4,3
14287,18,18-29,Realme,Realme Narzo 70,544.32,Mid-Range,4,Positive,Build quality feels solid and durable. No regrets buying this one.,Australia,English,Flipkart,1,3,5,4,3,3,4
19091,29,18-29,OnePlus,OnePlus 12,764.2,Premium,1,Negative,Battery drains too fast even on standby. Returning this soon.,Australia,English,BestBuy,1,1,1,1,2,1,0
36084,41,40-49,Samsung,Galaxy A55,983.72,Premium,4,Negative,Not worth the money spent. Returning this soon.,Germany,German,AliExpress,1,5,3,3,4,4,0
40435,36,30-39,Samsung,Galaxy S24,796.81,Premium,2,Neutral,"Phone is fine, not the best in this range. Average experience overall.",UAE,English,Flipkart,1,1,1,2,1,1,3
16715,25,18-29,Apple,iPhone 13,1365.13,Flagship,3,Neutral,"Phone is fine, not the best in this range. Average experience overall.",Canada,English,Amazon,0,2,2,3,5,2,2
29086,18,18-29,Google,Pixel 8,802.52,Premium,5,Positive,Design feels premium and stylish. Absolutely worth it!,USA,English,BestBuy,1,3,5,4,5,5,9
40311,34,30-39,Google,Pixel 6,726.13,Premium,1,Negative,Overheats quickly while gaming. Wouldn’t recommend.,UK,English,AliExpress,1,1,2,1,1,2,2
30773,22,18-29,Samsung,Galaxy Z Flip,400.71,Mid-Range,2,Neutral,"Design is okay, a bit bulky though. Okay for casual use.",UK,English,eBay,1,2,1,3,3,2,3
28944,47,40-49,Google,Pixel 8,667.09,Premium,1,Neutral,Battery life could be slightly better. Okay for casual use.,Brazil,Portuguese,Flipkart,0,1,1,1,2,1,3
49094,34,30-39,Samsung,Galaxy S24,1162.76,Flagship,5,Positive,Loving the clean UI and fast updates. No regrets buying this one.,India,Hindi,eBay,1,5,5,5,5,5,9
19809,37,30-39,OnePlus,OnePlus Nord 3,871.09,Premium,4,Positive,"Face unlock is instant, super smooth. Absolutely worth it!",Australia,English,Amazon,1,2,3,4,2,4,4
38188,25,18-29,Apple,iPhone 14,928.57,Premium,4,Positive,Fast charging is a lifesaver. Absolutely worth it!,UAE,English,AliExpress,1,3,4,3,4,4,4
24651,18,18-29,OnePlus,OnePlus 11R,752.57,Premium,3,Neutral,"Overall decent, but expected a bit more for the price. Okay for casual use.",USA,English,Amazon,1,2,2,1,2,2,1
48260,52,50-59,Apple,iPhone 15 Pro,951.72,Premium,4,Positive,Display is crisp and vibrant — perfect for gaming. No regrets buying this one.,India,Hindi,AliExpress,1,4,4,5,4,5,4
36468,31,30-39,Samsung,Galaxy S24,1197.46,Flagship,4,Positive,Build quality feels solid and durable. No regrets buying this one.,Germany,German,Flipkart,1,3,3,5,3,3,6
6601,25,18-29,OnePlus,OnePlus 11R,696.79,Premium,2,Negative,Customer service was disappointing. Very disappointed.,India,Hindi,Amazon,1,1,1,2,4,3,2
29338,31,30-39,OnePlus,OnePlus Nord 3,787.55,Premium,5,Positive,Loving the clean UI and fast updates. No regrets buying this one.,Brazil,Portuguese,BestBuy,1,5,4,3,5,4,3
7862,32,30-39,Motorola,Razr 40,466.17,Mid-Range,5,Positive,Smooth performance even after months of use. Absolutely worth it!,Germany,German,AliExpress,1,3,4,2,4,3,5
35414,36,30-39,Realme,Realme 12 Pro,257.89,Budget,4,Neutral,Sound quality is okay but not very loud. Okay for casual use.,Australia,English,eBay,1,3,5,3,2,3,1
9585,40,40-49,Xiaomi,Mi 13 Pro,621.3,Premium,2,Negative,Overheats quickly while gaming. Returning this soon.,Brazil,Portuguese,BestBuy,1,3,2,1,3,1,6
32986,27,18-29,Realme,Realme 12 Pro,341.31,Mid-Range,3,Positive,Fast charging is a lifesaver. No regrets buying this one.,Canada,English,AliExpress,1,1,4,2,3,2,3
6553,18,18-29,Google,Pixel 7a,855.55,Premium,1,Negative,Display started flickering after a month. Wouldn’t recommend.,Brazil,Portuguese,BestBuy,0,1,1,1,1,1,2
22915,18,18-29,OnePlus,OnePlus 11R,522.92,Mid-Range,2,Negative,Battery drains too fast even on standby. Wouldn’t recommend.,India,Hindi,BestBuy,0,2,3,1,2,1,6
39353,18,18-29,Xiaomi,Poco X6,284.32,Budget,5,Positive,Smooth performance even after months of use. Best purchase of the year!,UAE,English,AliExpress,1,3,3,4,5,3,7
19950,22,18-29,Apple,iPhone 15 Pro,855.94,Premium,2,Neutral,"Phone is fine, not the best in this range. Average experience overall.",Canada,English,AliExpress,1,2,1,1,1,2,2
14305,18,18-29,Realme,Realme Narzo 70,445.03,Mid-Range,5,Positive,Battery easily lasts a day with heavy use. Absolutely worth it!,India,Hindi,eBay,0,3,5,5,4,5,3
35861,19,18-29,OnePlus,OnePlus 12,920.7,Premium,1,Negative,Camera quality is very poor indoors. Wouldn’t recommend.,Germany,German,eBay,1,1,1,1,2,1,0
2301,39,30-39,Apple,iPhone 15 Pro,933.64,Premium,4,Positive,Build quality feels solid and durable. Absolutely worth it!,UAE,English,eBay,1,2,4,1,3,5,5
18499,25,18-29,Motorola,Razr 40,572.19,Mid-Range,5,Positive,Battery easily lasts a day with heavy use. Loving it so far!,Germany,German,AliExpress,1,5,5,3,4,4,0
7174,25,18-29,Motorola,Moto G Power,303.39,Mid-Range,2,Neutral,Sound quality is okay but not very loud. Fine but could be better.,Germany,German,Amazon,0,2,1,1,2,3,3
6709,46,40-49,Xiaomi,Mi 13 Pro,680.86,Premium,2,Neutral,"Overall decent, but expected a bit more for the price. Fine but could be better.",Canada,English,Flipkart,1,2,2,2,4,1,2
26937,24,18-29,Samsung,Galaxy Z Flip,848.86,Premium,3,Positive,Display is crisp and vibrant — perfect for gaming. No regrets buying this one.,Germany,German,AliExpress,1,4,3,3,1,1,7
17572,24,18-29,Xiaomi,Poco X6,260.71,Budget,3,Positive,Battery easily lasts a day with heavy use. No regrets buying this one.,UAE,English,Amazon,0,3,3,3,1,3,8
15247,24,18-29,Realme,Realme Narzo 70,510.38,Mid-Range,1,Negative,Customer service was disappointing. Not up to the mark.,UAE,English,Amazon,1,1,2,1,1,1,1
35666,22,18-29,Apple,iPhone 15 Pro,732.03,Premium,4,Positive,Worth every penny. Highly recommended! Absolutely worth it!,Australia,English,AliExpress,1,5,4,3,3,5,4
4590,39,30-39,Motorola,Edge 50,395.58,Mid-Range,5,Positive,Smooth performance even after months of use. Best purchase of the year!,India,Hindi,AliExpress,1,5,5,5,5,4,11
25791,20,18-29,Samsung,Galaxy S24,488.93,Mid-Range,5,Positive,Absolutely love this phone! The camera is next level. Loving it so far!,UAE,English,BestBuy,1,5,3,5,5,5,6
8593,32,30-39,Samsung,Galaxy S24,1370.49,Flagship,4,Positive,Display is crisp and vibrant — perfect for gaming. Best purchase of the year!,USA,English,eBay,1,4,4,2,3,3,1
32426,18,18-29,Google,Pixel 6,730.07,Premium,3,Neutral,"Does what it’s supposed to, nothing special. Okay for casual use.",USA,English,eBay,1,3,4,2,4,3,2
13283,23,18-29,Xiaomi,Mi 13 Pro,348.84,Mid-Range,3,Positive,Battery easily lasts a day with heavy use. Absolutely worth it!,India,Hindi,Flipkart,1,1,2,2,2,3,4
14093,32,30-39,Apple,iPhone SE,871.54,Premium,5,Positive,Display is crisp and vibrant — perfect for gaming. Loving it so far!,Brazil,Portuguese,eBay,1,4,5,2,5,3,6
38497,47,40-49,OnePlus,OnePlus 11R,896.84,Premium,4,Positive,Design feels premium and stylish. No regrets buying this one.,UAE,English,BestBuy,1,4,4,3,5,2,6
48895,32,30-39,Xiaomi,Mi 13 Pro,428.61,Mid-Range,4,Positive,Battery easily lasts a day with heavy use. Best purchase of the year!,Canada,English,BestBuy,1,3,3,5,5,4,4
32327,28,18-29,Realme,Realme 12 Pro,565.02,Mid-Range,3,Positive,Loving the clean UI and fast updates. Best purchase of the year!,UK,English,Flipkart,1,3,4,4,4,4,3
